id_parcelle classe_vraie classe_predite
6027650.0 3.0 8.0
6027653.0 3.0 3.0
6027654.0 8.0 8.0
6027655.0 3.0 3.0
6027656.0 3.0 3.0
6027659.0 3.0 3.0
6027660.0 8.0 8.0
6027661.0 3.0 3.0
6027662.0 3.0 3.0
6027663.0 3.0 3.0
6027666.0 3.0 3.0
6027668.0 3.0 3.0
6027669.0 7.0 8.0
6027670.0 2.0 3.0
6027671.0 7.0 8.0
6027672.0 7.0 8.0
6027673.0 1.0 8.0
6027674.0 0.0 8.0
6027675.0 3.0 3.0
6027676.0 3.0 3.0
6027677.0 2.0 8.0
6027680.0 1.0 3.0
6027681.0 1.0 3.0
6027684.0 0.0 8.0
6027685.0 8.0 8.0
6027686.0 7.0 8.0
6027688.0 3.0 3.0
6027689.0 8.0 8.0
6027690.0 8.0 8.0
6027691.0 7.0 8.0
6027692.0 8.0 3.0
6027693.0 8.0 8.0
6070793.0 8.0 3.0
6027694.0 1.0 3.0
6027695.0 3.0 8.0
6027696.0 7.0 8.0
6027697.0 7.0 8.0
6027698.0 7.0 3.0
6027699.0 8.0 8.0
6027700.0 8.0 3.0
6027701.0 8.0 8.0
6027702.0 3.0 8.0
6027703.0 1.0 3.0
6027704.0 3.0 8.0
6027705.0 8.0 3.0
6027706.0 1.0 3.0
6027707.0 3.0 3.0
6027708.0 1.0 3.0
6027709.0 7.0 3.0
6027710.0 3.0 3.0
6027711.0 7.0 3.0
6027712.0 7.0 8.0
6027713.0 7.0 8.0
6027714.0 1.0 3.0
6027715.0 7.0 8.0
6027716.0 7.0 8.0
6027717.0 7.0 8.0
6027718.0 3.0 3.0
6027719.0 7.0 8.0
6027720.0 3.0 3.0
6027721.0 7.0 8.0
6027722.0 7.0 8.0
6027723.0 7.0 3.0
6027724.0 7.0 3.0
6027891.0 8.0 8.0
6027726.0 7.0 8.0
6027727.0 7.0 8.0
6027728.0 1.0 8.0
6027729.0 1.0 8.0
6027730.0 1.0 8.0
6027732.0 8.0 8.0
6027734.0 8.0 8.0
6027735.0 1.0 8.0
6027736.0 1.0 8.0
6027737.0 3.0 3.0
6027738.0 3.0 3.0
6027739.0 1.0 8.0
6027740.0 8.0 8.0
6027741.0 3.0 3.0
6027742.0 8.0 8.0
6027743.0 1.0 3.0
6027747.0 0.0 3.0
6027748.0 3.0 3.0
6027750.0 3.0 3.0
6027751.0 1.0 8.0
6027752.0 3.0 3.0
6027753.0 1.0 8.0
6027754.0 0.0 3.0
6027755.0 1.0 8.0
6027756.0 3.0 3.0
6027757.0 1.0 8.0
6027760.0 0.0 3.0
6027761.0 3.0 3.0
6038169.0 0.0 8.0
6027762.0 3.0 3.0
6027763.0 2.0 3.0
6027768.0 2.0 3.0
6027770.0 2.0 3.0
6027772.0 3.0 3.0
6027773.0 3.0 3.0
6027774.0 2.0 3.0
6027775.0 1.0 3.0
6027776.0 1.0 8.0
6027780.0 1.0 8.0
6027782.0 0.0 8.0
6027783.0 7.0 8.0
6027784.0 7.0 3.0
6027786.0 1.0 3.0
6027787.0 1.0 3.0
6027788.0 1.0 8.0
6027789.0 3.0 3.0
6027792.0 3.0 3.0
6027799.0 3.0 3.0
6027800.0 8.0 8.0
6027801.0 8.0 8.0
6027802.0 0.0 8.0
6027803.0 0.0 8.0
6027805.0 1.0 8.0
6027806.0 3.0 3.0
6027807.0 8.0 8.0
6027808.0 8.0 3.0
6027809.0 0.0 8.0
6027810.0 2.0 8.0
6027892.0 8.0 8.0
6027811.0 3.0 3.0
6027812.0 1.0 3.0
6027813.0 1.0 3.0
6027814.0 3.0 3.0
6027816.0 3.0 3.0
6027817.0 3.0 3.0
6027818.0 1.0 8.0
6027819.0 1.0 3.0
6027821.0 3.0 3.0
6027822.0 0.0 8.0
6027823.0 0.0 8.0
6027828.0 1.0 8.0
6027830.0 0.0 8.0
6027831.0 3.0 3.0
6027834.0 1.0 3.0
6027835.0 2.0 3.0
6027838.0 3.0 3.0
6027839.0 1.0 3.0
6027843.0 7.0 8.0
6027844.0 8.0 8.0
6027845.0 8.0 3.0
6027846.0 7.0 8.0
6027847.0 8.0 8.0
6027849.0 8.0 8.0
6027850.0 8.0 8.0
6027851.0 7.0 3.0
6027852.0 3.0 3.0
6027853.0 0.0 8.0
6027854.0 8.0 3.0
6027855.0 3.0 3.0
6027856.0 8.0 8.0
6027857.0 3.0 3.0
6027893.0 8.0 8.0
6027858.0 3.0 3.0
6027860.0 8.0 3.0
6027861.0 8.0 8.0
6027862.0 1.0 8.0
6027863.0 3.0 3.0
6027865.0 2.0 8.0
6027866.0 3.0 3.0
6027869.0 1.0 3.0
6029436.0 7.0 3.0
6027872.0 0.0 8.0
6027873.0 2.0 3.0
6027874.0 0.0 8.0
6027875.0 2.0 3.0
6027876.0 7.0 8.0
6027877.0 3.0 3.0
6027878.0 7.0 8.0
6027879.0 1.0 8.0
6027880.0 1.0 8.0
6027881.0 1.0 8.0
6027883.0 1.0 8.0
6027885.0 3.0 3.0
6027887.0 8.0 8.0
6027888.0 8.0 8.0
6027889.0 8.0 8.0
6027890.0 8.0 8.0
6027894.0 0.0 8.0
6027896.0 8.0 8.0
6027898.0 1.0 8.0
6027901.0 8.0 8.0
6027902.0 3.0 3.0
6027903.0 8.0 8.0
6027905.0 3.0 3.0
6027906.0 8.0 8.0
6027907.0 8.0 3.0
6027908.0 1.0 8.0
6027909.0 8.0 8.0
6027913.0 8.0 3.0
6027914.0 1.0 8.0
6027916.0 1.0 8.0
6027917.0 8.0 8.0
6027918.0 8.0 3.0
6027919.0 3.0 3.0
6027920.0 1.0 8.0
6027921.0 2.0 8.0
6027922.0 1.0 8.0
6027923.0 1.0 3.0
6027924.0 1.0 8.0
6027925.0 7.0 8.0
6027926.0 3.0 3.0
6027929.0 8.0 8.0
6027932.0 3.0 3.0
6027933.0 7.0 8.0
6027934.0 8.0 8.0
6027935.0 7.0 8.0
6027937.0 3.0 3.0
6027938.0 7.0 8.0
6027939.0 1.0 8.0
6027942.0 1.0 8.0
6027943.0 1.0 3.0
6027945.0 3.0 3.0
6027946.0 8.0 8.0
6027947.0 8.0 3.0
6027948.0 3.0 3.0
6027949.0 3.0 3.0
6027950.0 3.0 8.0
6027951.0 8.0 8.0
6027952.0 3.0 8.0
6027953.0 3.0 3.0
6027972.0 7.0 8.0
6028253.0 7.0 3.0
6027954.0 8.0 8.0
6027955.0 3.0 8.0
6027957.0 3.0 3.0
6027958.0 3.0 8.0
6027959.0 3.0 3.0
6027961.0 3.0 3.0
6027962.0 8.0 3.0
6027964.0 1.0 8.0
6027965.0 7.0 8.0
6027966.0 7.0 3.0
6027967.0 7.0 8.0
6027968.0 7.0 3.0
6027969.0 0.0 8.0
6027970.0 7.0 8.0
6027971.0 7.0 8.0
6027973.0 7.0 3.0
6027974.0 7.0 3.0
6027975.0 1.0 3.0
6027977.0 1.0 3.0
6027978.0 1.0 3.0
6027980.0 7.0 3.0
6027981.0 1.0 3.0
6027982.0 2.0 3.0
6027983.0 7.0 3.0
6027984.0 7.0 8.0
6027985.0 7.0 3.0
6027986.0 7.0 8.0
6027987.0 1.0 3.0
6027988.0 1.0 8.0
6027989.0 1.0 3.0
6027991.0 8.0 8.0
6027992.0 1.0 8.0
6027993.0 3.0 3.0
6031554.0 7.0 8.0
6027994.0 3.0 8.0
6027995.0 8.0 8.0
6027996.0 3.0 3.0
6027997.0 3.0 3.0
6027999.0 3.0 3.0
6028000.0 3.0 3.0
6028001.0 0.0 8.0
6028002.0 8.0 8.0
6028003.0 3.0 3.0
6028004.0 3.0 3.0
6028005.0 8.0 8.0
6028006.0 1.0 8.0
6028007.0 1.0 3.0
6028008.0 0.0 8.0
6028010.0 1.0 8.0
6028011.0 1.0 8.0
6028012.0 8.0 8.0
6028013.0 3.0 3.0
6028032.0 8.0 8.0
6028033.0 3.0 3.0
6028014.0 1.0 3.0
6028015.0 3.0 3.0
6028016.0 8.0 8.0
6028017.0 3.0 3.0
6028018.0 0.0 3.0
6028019.0 3.0 3.0
6028020.0 8.0 8.0
6028021.0 3.0 3.0
6028022.0 8.0 8.0
6028023.0 1.0 8.0
6028024.0 1.0 8.0
6028026.0 8.0 8.0
6028027.0 8.0 8.0
6028028.0 3.0 8.0
6028029.0 3.0 8.0
6028030.0 8.0 8.0
6028084.0 7.0 8.0
6028034.0 1.0 8.0
6028035.0 2.0 3.0
6028036.0 8.0 8.0
6028038.0 1.0 8.0
6028039.0 1.0 3.0
6028040.0 1.0 3.0
6028042.0 8.0 8.0
6028043.0 3.0 3.0
6028044.0 8.0 8.0
6028047.0 8.0 3.0
6028048.0 8.0 8.0
6028049.0 8.0 8.0
6028050.0 8.0 8.0
6028051.0 8.0 8.0
6028052.0 1.0 8.0
6028053.0 8.0 8.0
6028054.0 3.0 8.0
6028055.0 8.0 3.0
6028056.0 3.0 8.0
6028057.0 8.0 8.0
6028058.0 3.0 3.0
6028059.0 0.0 3.0
6028060.0 8.0 8.0
6028061.0 8.0 3.0
6028062.0 3.0 8.0
6028063.0 8.0 8.0
6028065.0 1.0 8.0
6028067.0 3.0 3.0
6028068.0 3.0 3.0
6028069.0 0.0 8.0
6028070.0 0.0 8.0
6028071.0 0.0 8.0
6028072.0 0.0 8.0
6028073.0 3.0 3.0
6028077.0 1.0 8.0
6028078.0 1.0 3.0
6028079.0 1.0 8.0
6028080.0 1.0 3.0
6028081.0 0.0 8.0
6028082.0 0.0 3.0
6028083.0 0.0 8.0
6028085.0 0.0 8.0
6028089.0 8.0 8.0
6028090.0 3.0 3.0
6028091.0 8.0 3.0
6028093.0 3.0 3.0
6028094.0 8.0 3.0
6028095.0 8.0 3.0
6028096.0 8.0 8.0
6028097.0 7.0 8.0
6028098.0 3.0 8.0
6028113.0 0.0 3.0
6028099.0 3.0 3.0
6028100.0 3.0 3.0
6028101.0 3.0 3.0
6028102.0 8.0 3.0
6028103.0 3.0 3.0
6028104.0 7.0 8.0
6028107.0 7.0 8.0
6028108.0 0.0 8.0
6028109.0 0.0 8.0
6028110.0 2.0 3.0
6028112.0 3.0 3.0
6028114.0 8.0 8.0
6028115.0 3.0 3.0
6028116.0 3.0 3.0
6028117.0 0.0 3.0
6028118.0 8.0 8.0
6028119.0 0.0 3.0
6028122.0 8.0 8.0
6028125.0 3.0 3.0
6028126.0 8.0 8.0
6028127.0 7.0 8.0
6028128.0 7.0 8.0
6028130.0 7.0 8.0
6028131.0 7.0 8.0
6028412.0 3.0 3.0
6028132.0 8.0 8.0
6028133.0 8.0 3.0
6028134.0 8.0 8.0
6028135.0 8.0 8.0
6028136.0 3.0 3.0
6028137.0 3.0 8.0
6028138.0 8.0 8.0
6028144.0 8.0 3.0
6071325.0 5.0 3.0
6028146.0 3.0 3.0
6028147.0 8.0 3.0
6028151.0 8.0 3.0
6028153.0 1.0 8.0
6028154.0 8.0 3.0
6028155.0 1.0 3.0
6028156.0 7.0 3.0
6028157.0 1.0 8.0
6028158.0 7.0 8.0
6028160.0 7.0 8.0
6028164.0 7.0 8.0
6028165.0 0.0 8.0
6028166.0 0.0 8.0
6028167.0 3.0 3.0
6028170.0 8.0 8.0
6028171.0 3.0 3.0
6028172.0 3.0 3.0
6028173.0 3.0 3.0
6028174.0 3.0 3.0
6028175.0 7.0 8.0
6028176.0 3.0 8.0
6028177.0 7.0 3.0
6028192.0 8.0 8.0
6028179.0 2.0 8.0
6028180.0 7.0 8.0
6028181.0 3.0 3.0
6028182.0 3.0 3.0
6028183.0 2.0 3.0
6028194.0 7.0 3.0
6028195.0 3.0 3.0
6028196.0 3.0 3.0
6028216.0 7.0 3.0
6028186.0 1.0 3.0
6028187.0 1.0 8.0
6028188.0 3.0 3.0
6028189.0 1.0 8.0
6028190.0 3.0 3.0
6028191.0 8.0 8.0
6028215.0 1.0 8.0
6028198.0 3.0 3.0
6028200.0 3.0 3.0
6028201.0 7.0 8.0
6028202.0 7.0 8.0
6028203.0 3.0 3.0
6028204.0 3.0 3.0
6028206.0 7.0 3.0
6028207.0 3.0 3.0
6028209.0 3.0 3.0
6028210.0 7.0 3.0
6028211.0 3.0 3.0
6028212.0 3.0 3.0
6028214.0 3.0 3.0
6028217.0 3.0 3.0
6028218.0 7.0 8.0
6028219.0 8.0 8.0
6028220.0 3.0 3.0
6028222.0 2.0 3.0
6028223.0 8.0 3.0
6028225.0 8.0 3.0
6028226.0 3.0 3.0
6028227.0 7.0 8.0
6028228.0 8.0 8.0
6028230.0 3.0 3.0
6028231.0 3.0 3.0
6028232.0 1.0 3.0
6028233.0 8.0 3.0
6028234.0 3.0 3.0
6028235.0 7.0 8.0
6028236.0 8.0 8.0
6028237.0 8.0 8.0
6028238.0 3.0 3.0
6028239.0 3.0 3.0
6028240.0 7.0 8.0
6028242.0 3.0 3.0
6028243.0 3.0 8.0
6028244.0 3.0 3.0
6028245.0 7.0 8.0
6028246.0 7.0 8.0
6028247.0 3.0 3.0
6028254.0 3.0 3.0
6028255.0 3.0 3.0
6028256.0 7.0 3.0
6028257.0 7.0 8.0
6028258.0 7.0 3.0
6028259.0 7.0 3.0
6028260.0 7.0 8.0
6028261.0 1.0 8.0
6028262.0 8.0 8.0
6028264.0 3.0 3.0
6028265.0 8.0 8.0
6028266.0 3.0 3.0
6028267.0 0.0 1.0
6028269.0 8.0 8.0
6028270.0 0.0 8.0
6028273.0 3.0 3.0
6028296.0 8.0 8.0
6028275.0 8.0 3.0
6028281.0 8.0 8.0
6028283.0 8.0 8.0
6028285.0 8.0 8.0
6028286.0 8.0 8.0
6028287.0 8.0 3.0
6028288.0 8.0 8.0
6028290.0 8.0 8.0
6028292.0 8.0 8.0
6028293.0 8.0 8.0
6028294.0 8.0 8.0
6028295.0 8.0 8.0
6028297.0 1.0 3.0
6028299.0 1.0 3.0
6028300.0 3.0 3.0
6028305.0 1.0 3.0
6028306.0 3.0 3.0
6028307.0 3.0 8.0
6028308.0 3.0 3.0
6028312.0 8.0 8.0
6028313.0 8.0 8.0
6028314.0 3.0 3.0
6028315.0 1.0 8.0
6028316.0 7.0 8.0
6028317.0 7.0 8.0
6028318.0 7.0 8.0
6028319.0 3.0 3.0
6028320.0 3.0 8.0
6028321.0 3.0 3.0
6028322.0 3.0 3.0
6028323.0 3.0 8.0
6028324.0 8.0 8.0
6028325.0 8.0 8.0
6028342.0 0.0 8.0
6028326.0 8.0 8.0
6028327.0 8.0 8.0
6028328.0 3.0 8.0
6028329.0 1.0 8.0
6028331.0 3.0 3.0
6028333.0 3.0 3.0
6028334.0 3.0 3.0
6028336.0 3.0 3.0
6028337.0 1.0 1.0
6028343.0 7.0 8.0
6028345.0 3.0 3.0
6028348.0 3.0 3.0
6028350.0 1.0 8.0
6028351.0 1.0 8.0
6028352.0 1.0 8.0
6028353.0 8.0 8.0
6028354.0 8.0 8.0
6028355.0 3.0 3.0
6028356.0 3.0 3.0
6028359.0 8.0 8.0
6028360.0 8.0 8.0
6028361.0 8.0 3.0
6028362.0 8.0 3.0
6028363.0 7.0 8.0
6028364.0 7.0 8.0
6028366.0 3.0 3.0
6028368.0 7.0 8.0
6028369.0 7.0 8.0
6028371.0 1.0 8.0
6028372.0 3.0 3.0
6028373.0 3.0 3.0
6028374.0 1.0 3.0
6028375.0 8.0 8.0
6028376.0 8.0 8.0
6028377.0 8.0 3.0
6028379.0 8.0 3.0
6028380.0 1.0 8.0
6028381.0 8.0 8.0
6028382.0 3.0 3.0
6028383.0 3.0 3.0
6028384.0 1.0 8.0
6028385.0 7.0 8.0
6028387.0 7.0 8.0
6028388.0 8.0 8.0
6028389.0 8.0 8.0
6028390.0 3.0 3.0
6028391.0 8.0 3.0
6028392.0 3.0 3.0
6028393.0 7.0 8.0
6028394.0 8.0 8.0
6028395.0 8.0 3.0
6028396.0 8.0 3.0
6028397.0 3.0 3.0
6028398.0 1.0 8.0
6028399.0 7.0 8.0
6028400.0 7.0 8.0
6028401.0 7.0 8.0
6028415.0 1.0 8.0
6028404.0 1.0 3.0
6028405.0 1.0 3.0
6028406.0 3.0 3.0
6028407.0 8.0 8.0
6028409.0 3.0 3.0
6028410.0 7.0 3.0
6028411.0 7.0 3.0
6028417.0 3.0 3.0
6028419.0 1.0 8.0
6028420.0 3.0 8.0
6028421.0 1.0 1.0
6028423.0 1.0 8.0
6028427.0 3.0 3.0
6028428.0 1.0 8.0
6028429.0 3.0 3.0
6028430.0 3.0 3.0
6028431.0 0.0 8.0
6028432.0 7.0 8.0
6028433.0 7.0 8.0
6028434.0 7.0 8.0
6028435.0 3.0 3.0
6028436.0 7.0 8.0
6028437.0 3.0 3.0
6028438.0 7.0 8.0
6028439.0 7.0 8.0
6028440.0 8.0 3.0
6028441.0 3.0 3.0
6028442.0 3.0 3.0
6028444.0 3.0 3.0
6028445.0 8.0 3.0
6028446.0 3.0 3.0
6028447.0 3.0 3.0
6028448.0 3.0 3.0
6028449.0 3.0 8.0
6028450.0 1.0 3.0
6028451.0 1.0 1.0
6028452.0 1.0 3.0
6028453.0 1.0 8.0
6028454.0 8.0 3.0
6028479.0 0.0 3.0
6039926.0 3.0 3.0
6028457.0 1.0 8.0
6028458.0 1.0 3.0
6028459.0 8.0 8.0
6028460.0 8.0 8.0
6028461.0 8.0 3.0
6028462.0 8.0 8.0
6028463.0 2.0 3.0
6028501.0 1.0 8.0
6028467.0 1.0 8.0
6028469.0 2.0 8.0
6028470.0 3.0 3.0
6028473.0 1.0 1.0
6028474.0 3.0 8.0
6028481.0 3.0 3.0
6028482.0 3.0 3.0
6028485.0 8.0 8.0
6028486.0 3.0 3.0
6028487.0 8.0 8.0
6028488.0 1.0 8.0
6028502.0 3.0 3.0
6028491.0 1.0 8.0
6028492.0 7.0 8.0
6028493.0 8.0 8.0
6028494.0 3.0 3.0
6028495.0 8.0 8.0
6028496.0 7.0 8.0
6028498.0 7.0 8.0
6028499.0 7.0 8.0
6028500.0 8.0 8.0
6028504.0 7.0 8.0
6028505.0 3.0 3.0
6028506.0 3.0 3.0
6028507.0 3.0 3.0
6028508.0 1.0 8.0
6028509.0 7.0 8.0
6028510.0 7.0 8.0
6028511.0 7.0 8.0
6028512.0 2.0 8.0
6028513.0 2.0 3.0
6028516.0 2.0 3.0
6028518.0 2.0 3.0
6028519.0 2.0 3.0
6028520.0 8.0 8.0
6028537.0 8.0 3.0
6028521.0 7.0 8.0
6028524.0 2.0 8.0
6028525.0 8.0 3.0
6028526.0 7.0 8.0
6028527.0 2.0 3.0
6028528.0 7.0 8.0
6028531.0 8.0 3.0
6028533.0 8.0 8.0
6028534.0 7.0 8.0
6028535.0 7.0 8.0
6028536.0 7.0 8.0
6028538.0 7.0 3.0
6028539.0 3.0 8.0
6028541.0 3.0 3.0
6028542.0 1.0 1.0
6028543.0 1.0 8.0
6028544.0 7.0 8.0
6028545.0 7.0 8.0
6028546.0 7.0 8.0
6028547.0 7.0 8.0
6028548.0 0.0 8.0
6028550.0 3.0 3.0
6028553.0 1.0 8.0
6028554.0 3.0 3.0
6028555.0 7.0 8.0
6028556.0 3.0 3.0
6028558.0 3.0 3.0
6028559.0 3.0 3.0
6028560.0 3.0 3.0
6028561.0 8.0 8.0
6028562.0 3.0 8.0
6028563.0 3.0 3.0
6028564.0 3.0 3.0
6028565.0 7.0 8.0
6028566.0 8.0 3.0
6028567.0 7.0 3.0
6028570.0 7.0 3.0
6028573.0 7.0 3.0
6028574.0 7.0 8.0
6028575.0 7.0 3.0
6028576.0 7.0 8.0
6028578.0 7.0 8.0
6028693.0 8.0 8.0
6028579.0 8.0 8.0
6028580.0 0.0 8.0
6028581.0 8.0 8.0
6028582.0 3.0 3.0
6028583.0 3.0 3.0
6028584.0 3.0 3.0
6028585.0 0.0 8.0
6028586.0 3.0 3.0
6028588.0 7.0 8.0
6028589.0 3.0 3.0
6028591.0 1.0 8.0
6028592.0 1.0 8.0
6028593.0 7.0 8.0
6028594.0 8.0 8.0
6028595.0 8.0 8.0
6028597.0 8.0 8.0
6028598.0 8.0 8.0
6028599.0 8.0 8.0
6028601.0 8.0 8.0
6028603.0 8.0 8.0
6028604.0 3.0 3.0
6028606.0 8.0 8.0
6028607.0 8.0 8.0
6028611.0 1.0 8.0
6028612.0 7.0 8.0
6028613.0 8.0 8.0
6028614.0 1.0 3.0
6028616.0 7.0 8.0
6028617.0 7.0 8.0
6028619.0 1.0 8.0
6028620.0 1.0 8.0
6028621.0 1.0 8.0
6028622.0 8.0 8.0
6028623.0 3.0 3.0
6028624.0 1.0 8.0
6028625.0 8.0 8.0
6028626.0 8.0 8.0
6028627.0 3.0 3.0
6028628.0 1.0 8.0
6028629.0 8.0 8.0
6028630.0 8.0 8.0
6028631.0 3.0 3.0
6028632.0 3.0 3.0
6028633.0 3.0 3.0
6028634.0 8.0 8.0
6028636.0 1.0 8.0
6028637.0 3.0 8.0
6028638.0 3.0 3.0
6028641.0 1.0 8.0
6028642.0 8.0 8.0
6028643.0 8.0 3.0
6028644.0 8.0 8.0
6028655.0 1.0 8.0
6040690.0 8.0 8.0
6028645.0 8.0 8.0
6028646.0 1.0 8.0
6028647.0 2.0 8.0
6028650.0 8.0 8.0
6028651.0 7.0 3.0
6028652.0 7.0 8.0
6028653.0 7.0 3.0
6028654.0 3.0 3.0
6028657.0 3.0 8.0
6028659.0 7.0 8.0
6028660.0 7.0 3.0
6028661.0 7.0 8.0
6028662.0 8.0 8.0
6028664.0 1.0 8.0
6028665.0 1.0 8.0
6028666.0 3.0 8.0
6028667.0 1.0 8.0
6028668.0 3.0 3.0
6028669.0 8.0 8.0
6028670.0 3.0 3.0
6028672.0 3.0 3.0
6028673.0 1.0 8.0
6028675.0 2.0 8.0
6028676.0 1.0 8.0
6028683.0 3.0 3.0
6028684.0 3.0 3.0
6028686.0 3.0 3.0
6028688.0 8.0 8.0
6028690.0 1.0 3.0
6028692.0 1.0 8.0
6028694.0 3.0 3.0
6028695.0 3.0 3.0
6028696.0 8.0 8.0
6028699.0 3.0 3.0
6028700.0 1.0 8.0
6028702.0 3.0 3.0
6028703.0 3.0 3.0
6028705.0 3.0 3.0
6028706.0 1.0 8.0
6028707.0 1.0 8.0
6028708.0 3.0 8.0
6028709.0 3.0 3.0
6028710.0 8.0 8.0
6028713.0 3.0 3.0
6028714.0 8.0 8.0
6028715.0 3.0 3.0
6028716.0 1.0 8.0
6028717.0 3.0 3.0
6028718.0 7.0 8.0
6028719.0 1.0 8.0
6028720.0 3.0 3.0
6028721.0 7.0 8.0
6028723.0 8.0 3.0
6043091.0 8.0 3.0
6028725.0 1.0 8.0
6028726.0 3.0 3.0
6028727.0 8.0 8.0
6028729.0 1.0 3.0
6028730.0 1.0 8.0
6028731.0 8.0 3.0
6028732.0 7.0 8.0
6028758.0 1.0 8.0
6028733.0 8.0 8.0
6028734.0 8.0 8.0
6028736.0 8.0 8.0
6028737.0 8.0 8.0
6028738.0 8.0 8.0
6028739.0 8.0 3.0
6028740.0 8.0 8.0
6028759.0 1.0 8.0
6028741.0 1.0 8.0
6028742.0 3.0 3.0
6028744.0 1.0 3.0
6028745.0 7.0 8.0
6028746.0 3.0 3.0
6028748.0 5.0 3.0
6028749.0 5.0 8.0
6028750.0 8.0 8.0
6028751.0 8.0 8.0
6028752.0 1.0 3.0
6028754.0 3.0 8.0
6028755.0 8.0 8.0
6028762.0 3.0 8.0
6028763.0 1.0 8.0
6028765.0 7.0 8.0
6028766.0 7.0 8.0
6028767.0 7.0 8.0
6028768.0 1.0 3.0
6028769.0 8.0 8.0
6028770.0 8.0 8.0
6028772.0 1.0 3.0
6028773.0 8.0 3.0
6028774.0 1.0 3.0
6028775.0 8.0 3.0
6028777.0 8.0 8.0
6028778.0 8.0 8.0
6028780.0 8.0 8.0
6028781.0 1.0 8.0
6028782.0 3.0 3.0
6028783.0 8.0 8.0
6028786.0 8.0 8.0
6028787.0 7.0 8.0
6028788.0 7.0 8.0
6028789.0 8.0 8.0
6028790.0 3.0 3.0
6028792.0 8.0 8.0
6028793.0 1.0 8.0
6028812.0 7.0 8.0
6028794.0 8.0 3.0
6028796.0 7.0 8.0
6028797.0 7.0 8.0
6028798.0 8.0 8.0
6028799.0 7.0 8.0
6028800.0 8.0 8.0
6028801.0 7.0 8.0
6028802.0 3.0 3.0
6028803.0 3.0 3.0
6028804.0 3.0 3.0
6028805.0 1.0 8.0
6028806.0 8.0 8.0
6028807.0 7.0 8.0
6028808.0 3.0 3.0
6028809.0 8.0 8.0
6028810.0 1.0 8.0
6031555.0 8.0 8.0
6028813.0 8.0 8.0
6028814.0 7.0 8.0
6028815.0 8.0 8.0
6028817.0 7.0 8.0
6028819.0 3.0 3.0
6028820.0 3.0 3.0
6028825.0 8.0 8.0
6028826.0 7.0 8.0
6028827.0 7.0 3.0
6028828.0 7.0 8.0
6028830.0 8.0 8.0
6028906.0 3.0 3.0
6028831.0 8.0 8.0
6028832.0 8.0 8.0
6028833.0 7.0 8.0
6028835.0 7.0 8.0
6028836.0 8.0 8.0
6028837.0 3.0 3.0
6028838.0 1.0 3.0
6028839.0 8.0 8.0
6028840.0 1.0 8.0
6028841.0 3.0 3.0
6028842.0 2.0 3.0
6028843.0 1.0 3.0
6028860.0 1.0 8.0
6028861.0 3.0 8.0
6028844.0 8.0 8.0
6028845.0 2.0 3.0
6028846.0 3.0 3.0
6028847.0 3.0 3.0
6028848.0 2.0 3.0
6028849.0 0.0 8.0
6028850.0 5.0 3.0
6028851.0 0.0 3.0
6028853.0 0.0 3.0
6028855.0 3.0 3.0
6028857.0 3.0 3.0
6028858.0 7.0 3.0
6028859.0 3.0 3.0
6028866.0 3.0 3.0
6028867.0 1.0 8.0
6028868.0 8.0 8.0
6028869.0 3.0 3.0
6028876.0 8.0 8.0
6028877.0 7.0 3.0
6028878.0 7.0 8.0
6028879.0 8.0 8.0
6028882.0 8.0 3.0
6028883.0 1.0 3.0
6028884.0 3.0 3.0
6028885.0 7.0 8.0
6028886.0 7.0 8.0
6028887.0 8.0 8.0
6028920.0 1.0 8.0
6028888.0 7.0 8.0
6028889.0 7.0 3.0
6028890.0 7.0 8.0
6028891.0 1.0 8.0
6028892.0 8.0 8.0
6028895.0 8.0 8.0
6028896.0 3.0 8.0
6028897.0 8.0 8.0
6028898.0 8.0 8.0
6028899.0 8.0 8.0
6028902.0 8.0 3.0
6028903.0 3.0 3.0
6028904.0 1.0 3.0
6028907.0 1.0 8.0
6028908.0 8.0 8.0
6028909.0 1.0 3.0
6028910.0 3.0 3.0
6028911.0 3.0 3.0
6028913.0 8.0 8.0
6028914.0 3.0 3.0
6028915.0 3.0 3.0
6028916.0 0.0 3.0
6028917.0 1.0 3.0
6028918.0 3.0 3.0
6028919.0 7.0 3.0
6028981.0 3.0 3.0
6028921.0 7.0 8.0
6028922.0 3.0 3.0
6028923.0 7.0 8.0
6028924.0 3.0 3.0
6028925.0 7.0 8.0
6028926.0 8.0 8.0
6028927.0 8.0 8.0
6028928.0 7.0 8.0
6028929.0 8.0 8.0
6028931.0 8.0 8.0
6028932.0 8.0 8.0
6028934.0 0.0 8.0
6028935.0 3.0 8.0
6029390.0 1.0 3.0
6028936.0 7.0 8.0
6028937.0 8.0 8.0
6028938.0 7.0 8.0
6028939.0 3.0 3.0
6028942.0 7.0 8.0
6028943.0 1.0 8.0
6028944.0 8.0 8.0
6028945.0 7.0 8.0
6029437.0 7.0 8.0
6028946.0 2.0 8.0
6028948.0 8.0 8.0
6028949.0 3.0 3.0
6028950.0 8.0 8.0
6028951.0 3.0 3.0
6028952.0 8.0 8.0
6028953.0 8.0 8.0
6028954.0 8.0 8.0
6028955.0 8.0 8.0
6028956.0 7.0 3.0
6028957.0 1.0 8.0
6028959.0 7.0 8.0
6028960.0 7.0 3.0
6028980.0 3.0 8.0
6028961.0 7.0 8.0
6028962.0 7.0 3.0
